sentence,text_processed,true_label,tuned_pred,tuned_correct,word_count,confidence,base_pred,base_correct
em không hiểu và thầy giải thích em cũng không hiểu thầy đang nói gì .,em không hiểu và thầy giải thích em cũng không hiểu thầy đang nói gì .,negative,negative,True,16,0.9873339846357989,negative,True
đừng nghĩ mọi thứ tự em đã biết trước hết colonsmile .,đừng nghĩ mọi thứ tự em đã biết trước hết colonsmile .,negative,positive,False,12,0.7964792710241733,positive,False
nên thay đổi hình thức kiểm tra .,nên thay đổi hình thức kiểm tra .,negative,negative,True,8,0.9819613397305198,negative,True
thầy wzjwz210 rất nhiệt huyết và vui tính .,thầy wzjwz210 rất nhiệt huyết và vui tính .,positive,positive,True,9,0.9998743589701738,positive,True
bài tập đa dạng giúp sinh viên hiểu rõ bài học hơn .,bài tập đa dạng giúp sinh viên hiểu rõ bài học hơn .,positive,positive,True,13,0.9853741145233834,positive,True
"hướng dẫn chi tiết , rõ ràng .","hướng dẫn chi tiết , rõ ràng .",positive,positive,True,8,0.9900435658761936,positive,True
còn nhiều thiếu sót nhỏ .,còn nhiều thiếu sót nhỏ .,negative,negative,True,6,0.9848648062061262,negative,True
thầy rất vui vẻ .,thầy rất vui vẻ .,positive,positive,True,5,0.99905688940815,positive,True
"giảng viên truyền đạt kiến thức tốt , dễ hiểu .","giảng viên truyền đạt kiến thức tốt , dễ hiểu .",positive,positive,True,11,0.9979026702060877,positive,True
"cô tận tâm , có theo dõi sức học tập của từng bạn .","cô tận tâm , có theo dõi sức học tập của từng bạn .",positive,positive,True,14,0.9328627586039948,positive,True
nên tăng bài tập và thời gian thực hành .,nên tăng bài tập và thời gian thực hành .,negative,negative,True,10,0.9923359322237456,negative,True
"giảng viên nhiệt tình , phương pháp giảng lôi cuốn .","giảng viên nhiệt tình , phương pháp giảng lôi cuốn .",positive,positive,True,11,0.9981053760227726,positive,True
"cô dạy rất nhiệt tình , rất quan tâm học sinh .","cô dạy rất nhiệt tình , rất quan tâm học sinh .",positive,positive,True,12,0.999838043232341,positive,True
thầy cố gắng nên cho giải bài tập nhiều hơn .,thầy cố gắng nên cho giải bài tập nhiều hơn .,negative,negative,True,11,0.9945964142553319,negative,True
"lớp thực hành hầu như không làm gì cả , mặc dù lúc đầu cô thực hành có dạy nhưng rất ít so với việc áp dụng vào thực hiện đồ án , càng về sau hầu như không dạy thêm được chút gì .","lớp thực hành hầu như không làm gì cả , mặc dù lúc đầu cô thực hành có dạy nhưng rất ít so với việc áp dụng vào thực hiện đồ án , càng về sau hầu như không dạy thêm được chút gì .",negative,negative,True,45,0.9779230572797271,negative,True
"giảng viên không tương tác với sinh viên , bài giảng thiên về lý thuyết rất nhàm chán .","giảng viên không tương tác với sinh viên , bài giảng thiên về lý thuyết rất nhàm chán .",negative,negative,True,19,0.9842714693165674,negative,True
slide chi tiết .,slide chi tiết .,positive,positive,True,4,0.8417442256005182,positive,True
"nhiệt tình , đôi khi dạy nhiều cái về thực tiễn rất hữu ích , gần gũi , nghiêm khắc .","nhiệt tình , đôi khi dạy nhiều cái về thực tiễn rất hữu ích , gần gũi , nghiêm khắc .",positive,positive,True,21,0.999180868618379,positive,True
cần cung cấp hướng dẫn thực hành .,cần cung cấp hướng dẫn thực hành .,negative,negative,True,8,0.7856882468826422,negative,True
giáo viên hướng dẫn rất tận tình .,giáo viên hướng dẫn rất tận tình .,positive,positive,True,8,0.9994017397941732,positive,True
cô dạy nhiệt tình chuyên môn cao .,cô dạy nhiệt tình chuyên môn cao .,positive,positive,True,8,0.9997617509693647,positive,True
cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .,cảm thấy cô rất nhiệt tình làm việc theo nhóm hiệu quả .,positive,positive,True,13,0.9979003725679215,positive,True
"nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .","nghỉ nhiều buổi thực hành , mất nhiều kiến thức quan trọng của oop không phổ biến và hướng dẫn cụ thể nội dung và phương pháp thực hành không nhiệt tình .",negative,negative,True,33,0.9950804694103581,negative,True
"thầy dạy tận tụy , tâm huyết .","thầy dạy tận tụy , tâm huyết .",positive,positive,True,8,0.9988335669115614,positive,True
"giảng viên tích cực giúp đỡ sinh viên , đảm bảo giờ lên lớp .","giảng viên tích cực giúp đỡ sinh viên , đảm bảo giờ lên lớp .",positive,positive,True,15,0.9934780531778145,positive,True
đảm bảo đúng giờ học .,đảm bảo đúng giờ học .,positive,positive,True,6,0.9798351941755916,positive,True
"chấm bài theo hệ thống hay báo lỗi , không được sáng tạo theo lối nghĩ riêng .","chấm bài theo hệ thống hay báo lỗi , không được sáng tạo theo lối nghĩ riêng .",negative,negative,True,18,0.9794539888735849,negative,True
"cô tận tâm , nhiệt tình trong giảng dạy .","cô tận tâm , nhiệt tình trong giảng dạy .",positive,positive,True,10,0.9993148258907991,positive,True
nên tăng thêm nhiều thời gian thực hành vì môn game khó mà chỉ thực hành có 3 buổi thì không đủ để sinh viên có thể hiểu hết vấn đề .,nên tăng thêm nhiều thời gian thực hành vì môn game khó mà chỉ thực hành có 3 buổi thì không đủ để sinh viên có thể hiểu hết vấn đề .,negative,negative,True,32,0.9999394461826662,negative,True
giảng viên rất nhiệt tình .,giảng viên rất nhiệt tình .,positive,positive,True,6,0.9998638712168547,positive,True
"cần cho thêm nhiều tài liệu , bài tập để sinh viên tự nghiên cứu .","cần cho thêm nhiều tài liệu , bài tập để sinh viên tự nghiên cứu .",negative,negative,True,16,0.986467564119568,negative,True
em nghĩ như vậy sẽ tốt hơn vì họ sẽ biết được khả năng của sinh viên trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh viên .,em nghĩ như vậy sẽ tốt hơn vì họ sẽ biết được khả năng của sinh viên trong lớp tới đâu để cho bài thực hành được phù hợp với trình độ của sinh viên .,neutral,negative,False,36,0.5541543546953152,negative,False
giảng viên dạy tận tình hiệu quả .,giảng viên dạy tận tình hiệu quả .,positive,positive,True,8,0.998201960979923,positive,True
"phòng thực hành về java nhưng máy tính lại không cài netbean , em mong trong những học kỳ sau trường sẽ khắc phục vấn đề này .","phòng thực hành về java nhưng máy tính lại không cài netbean , em mong trong những học kỳ sau trường sẽ khắc phục vấn đề này .",negative,negative,True,28,0.9954553414552572,negative,True
cách dạy chuyên nghiệp .,cách dạy chuyên nghiệp .,positive,positive,True,5,0.9904467506725647,positive,True
thầy không lên lớp bất cứ buổi nào của tiết thực hành và cũng không thấy rằng thầy bù cho những tiết đó .,thầy không lên lớp bất cứ buổi nào của tiết thực hành và cũng không thấy rằng thầy bù cho những tiết đó .,negative,negative,True,24,0.9627338598577424,negative,True
"thầy khá vui tính , gần gũi với sinh viên , nhiệt tình .","thầy khá vui tính , gần gũi với sinh viên , nhiệt tình .",positive,positive,True,14,0.9999576459328212,positive,True
thầy dạy hơi khó hiểu đối với em .,thầy dạy hơi khó hiểu đối với em .,negative,negative,True,9,0.9983542819571312,negative,True
không hiểu học ra để áp dụng vào cái gì .,không hiểu học ra để áp dụng vào cái gì .,negative,negative,True,11,0.6268650938638456,negative,True
"cô dễ thương , giảng hay , nhiệt tình , thân thiện với sinh viên .","cô dễ thương , giảng hay , nhiệt tình , thân thiện với sinh viên .",positive,positive,True,16,0.9999698623530099,positive,True
bài tập phong phú .,bài tập phong phú .,positive,positive,True,5,0.919899480764368,positive,True
cách truyền đạt hơi buồn ngủ !,cách truyền đạt hơi buồn ngủ !,negative,negative,True,7,0.9953476404037065,negative,True
dạy học theo chương trình .,dạy học theo chương trình .,neutral,negative,False,6,0.7091522716165976,negative,False
bài học khá hữu ích .,bài học khá hữu ích .,positive,positive,True,6,0.9464579754917389,positive,True
giáo viên rất nhiệt tình .,giáo viên rất nhiệt tình .,positive,positive,True,6,0.9998150345066389,positive,True
dạy kết hợp với các hoạt động liên quan đến bài học để sinh viên dễ dàng nắm và nhớ kiến thức hơn .,dạy kết hợp với các hoạt động liên quan đến bài học để sinh viên dễ dàng nắm và nhớ kiến thức hơn .,negative,positive,False,24,0.9042460277245237,positive,False
tất cả .,tất cả .,neutral,neutral,True,3,0.668759242956906,neutral,True
không hỗ trợ giảng bài khi giảng viên chính bận .,không hỗ trợ giảng bài khi giảng viên chính bận .,negative,negative,True,11,0.97987096624367,negative,True
quan tâm đến tình hình học tập của sinh viên rất nhiều .,quan tâm đến tình hình học tập của sinh viên rất nhiều .,positive,positive,True,13,0.9785377296117843,positive,True
"giáo viên dạy nhiệt tình , đảm bảo kiến thức cho sinh viên , lên lớp đúng giờ .","giáo viên dạy nhiệt tình , đảm bảo kiến thức cho sinh viên , lên lớp đúng giờ .",positive,positive,True,19,0.9968002035412687,positive,True
thầy bắt viết nhiều quá .,thầy bắt viết nhiều quá .,negative,negative,True,6,0.9708171558695778,negative,True
thầy giải bài tập rõ ràng .,thầy giải bài tập rõ ràng .,positive,positive,True,7,0.8197155783384023,positive,True
"vui tính , nhiệt tình giảng bài .","vui tính , nhiệt tình giảng bài .",positive,positive,True,8,0.9997007176663691,positive,True
"khả năng truyền đạt của giảng viên kém , dễ gây chán và buồn ngủ cho sinh viên .","khả năng truyền đạt của giảng viên kém , dễ gây chán và buồn ngủ cho sinh viên .",negative,negative,True,19,0.9943400154218048,negative,True
giảng tận tình .,giảng tận tình .,positive,positive,True,4,0.9930519708201164,positive,True
"giảng viên dạy rất chi tiết , dễ hiểu , nội dung kiến thức khá đầy đủ .","giảng viên dạy rất chi tiết , dễ hiểu , nội dung kiến thức khá đầy đủ .",positive,positive,True,18,0.9993648145878796,positive,True
